path	phase	last_line
res://reports/pkg_0194/visual_final/s16_100_201_line.png	line	Lena: Albo szczegół spotkania z Martą — kurtka na kaloryferze. Albo dokładna sekunda próbki.
res://reports/pkg_0194/visual_final/s16_100_202_line.png	line	Lena: Jedno zostanie ostre. Drugie straci ostrość. Wybieram przy selektorze.
res://reports/pkg_0194/visual_final/s16_100_203_rest.png	rest	Lena: Jedno zostanie ostre. Drugie straci ostrość. Wybieram przy selektorze.
res://reports/pkg_0194/visual_final/s16_100_204_line.png	line	Lena: Wybieram sekundę z bufora czytnika. Próbki nie zabezpieczyłam — płacę tym, co mam.
res://reports/pkg_0194/visual_final/s16_100_205_line.png	line	ANALIZATOR: Sekunda 20:40:07 — ostrość utracona. Reszta śladu czytelna.
res://reports/pkg_0194/visual_final/s16_100_206_line.png	line	Lena: Pamięć Marty zostaje cała. Płacę zapisem, nie nią.
res://reports/pkg_0194/visual_final/s16_100_207_rest.png	rest	Lena: Pamięć Marty zostaje cała. Płacę zapisem, nie nią.
res://reports/pkg_0194/visual_final/s16_100_208_line.png	line	ECHO DOMU: Marta: zgłosiłam zaginięcie. Wróć, kiedy będziesz mogła.
res://reports/pkg_0194/visual_final/s16_100_209_line.png	line	Lena: Dom poszedł dalej beze mnie. Jej tam nie ma — odpowiedź idzie spomiędzy.
res://reports/pkg_0194/visual_final/s16_100_210_line.png	line	Lena: To nie podmiana. Nikt nie zamienił się ze mną miejscami.
res://reports/pkg_0194/visual_final/s16_100_211_rest.png	rest	Lena: To nie podmiana. Nikt nie zamienił się ze mną miejscami.
res://reports/pkg_0194/visual_final/s17_100_212_line.png	line	Lena: Najpierw rejestr par. Potem rozmowa o zgodzie.
res://reports/pkg_0194/visual_final/s17_100_213_rest.png	rest	Lena: Najpierw rejestr par. Potem rozmowa o zgodzie.
res://reports/pkg_0194/visual_final/s17_100_214_line.png	line	REJESTR UCP: Para 04/17: stabilizacja Równi — katastrofa Linii 4 w jej domu.
res://reports/pkg_0194/visual_final/s17_100_215_line.png	line	REJESTR UCP: Drugi koniec pary: śmierć Jakuba tam, gdzie ja go pochowałam.
res://reports/pkg_0194/visual_final/s17_100_216_line.png	line	Lena: Ktoś utrzymuje zapis. Ktoś drugi zapłacił. Korelacja to nie dowód, że ona go zabiła.
res://reports/pkg_0194/visual_final/s17_100_217_rest.png	rest	Lena: Ktoś utrzymuje zapis. Ktoś drugi zapłacił. Korelacja to nie dowód, że ona go zabiła.
res://reports/pkg_0194/visual_final/s17_100_218_line.png	line	WIERZBICKA: Wpiszemy cię do rejestru jako miejscową. Dom, Marta, żywy Jakub — wszystko zostaje.
res://reports/pkg_0194/visual_final/s17_100_219_line.png	line	Lena: Bez kosztu? Bez cudzej pamięci w mojej głowie?
res://reports/pkg_0194/visual_final/s17_100_220_line.png	line	WIERZBICKA: Procedura zachowuje rolę. Sprzeczne wspomnienia wygładzimy.
res://reports/pkg_0194/visual_final/s17_100_221_line.png	line	Lena: Odmawiam. Nie będę wygodnym zastępstwem.
res://reports/pkg_0194/visual_final/s17_100_222_rest.png	rest	Lena: Odmawiam. Nie będę wygodnym zastępstwem.
res://reports/pkg_0194/visual_final/s17_100_223_line.png	line	Lena: Potrzebuję twojej ręki na nadajniku przy próbie.
res://reports/pkg_0194/visual_final/s17_100_224_line.png	line	JAKUB: Przyszłaś po odczyt, a teraz każesz mi podpisać protokół in blanco. Nie ze mną, Lena.
res://reports/pkg_0194/visual_final/s17_100_225_line.png	line	Lena: Ten napęd i tak musisz oddać przed końcem zmiany. Nie zatrzymuję cię.
res://reports/pkg_0194/visual_final/s17_100_226_rest.png	rest	Lena: Ten napęd i tak musisz oddać przed końcem zmiany. Nie zatrzymuję cię.
res://reports/pkg_0194/visual_final/s18_100_227_line.png	line	Lena: Tablica trzech dróg. Marta przy oknie.
res://reports/pkg_0194/visual_final/s18_100_228_rest.png	rest	Lena: Tablica trzech dróg. Marta przy oknie.
res://reports/pkg_0194/visual_final/s18_100_229_line.png	line	TABLICA PROGNOZ: Wymuszenie domu: brak. Odmowa zamyka metody na jego relacji — luka: brak zgody Jakuba.
res://reports/pkg_0194/visual_final/s18_100_230_line.png	line	TABLICA PROGNOZ: Zamknięcie z odzyskaniem miejscowej: brak. Odmowa zamyka metody na jego relacji — luka: brak zgody Jakuba.
res://reports/pkg_0194/visual_final/s18_100_231_line.png	line	TABLICA PROGNOZ: Przejście wzajemne: brak. Odmowa zamyka metody na jego relacji — luka: brak zgody Jakuba.
res://reports/pkg_0194/visual_final/s18_100_232_rest.png	rest	TABLICA PROGNOZ: Przejście wzajemne: brak. Odmowa zamyka metody na jego relacji — luka: brak zgody Jakuba.
res://reports/pkg_0194/visual_final/s18_100_233_line.png	line	Lena: Nie mówię Marcie nic. To wstrzymanie, nie kłamstwo z litości.
res://reports/pkg_0194/visual_final/s18_100_234_line.png	line	MARTA: Milczysz. To też jest odpowiedź.
res://reports/pkg_0194/visual_final/s18_100_235_line.png	line	MARTA: Kiedy będziesz gotowa, przyjdź z zapisem. Nie z legendą.
res://reports/pkg_0194/visual_final/s18_100_236_rest.png	rest	MARTA: Kiedy będziesz gotowa, przyjdź z zapisem. Nie z legendą.
res://reports/pkg_0194/visual_final/s18_100_237_vignette.png	vignette	MARTA: Kiedy będziesz gotowa, przyjdź z zapisem. Nie z legendą.
res://reports/pkg_0194/visual_final/s18_100_238_line.png	line	Lena: Zatwierdzam przejście wzajemne. Otwieram, nie zabieram.
res://reports/pkg_0194/visual_final/s18_100_239_line.png	line	Lena: Moja prośba, mój ruch. Przeciek przyjmuję z góry.
res://reports/pkg_0194/visual_final/s18_100_240_rest.png	rest	Lena: Moja prośba, mój ruch. Przeciek przyjmuję z góry.
res://reports/pkg_0194/visual_final/s15_100_241_line.png	line	Lena: Pętla odpowiada własnym rytmem. Sprawdzam, czyje to echo.
res://reports/pkg_0194/visual_final/s15_100_242_rest.png	rest	Lena: Pętla odpowiada własnym rytmem. Sprawdzam, czyje to echo.
res://reports/pkg_0194/visual_final/s15_100_243_line.png	line	Lena: Brakuje mi wcześniejszego źródła. Mogę wrócić i je sprawdzić.
res://reports/pkg_0194/visual_final/s15_100_244_rest.png	rest	Lena: Brakuje mi wcześniejszego źródła. Mogę wrócić i je sprawdzić.
res://reports/pkg_0194/visual_final/s17_100_245_line.png	line	Lena: Najpierw rejestr par. Potem rozmowa o zgodzie.
res://reports/pkg_0194/visual_final/s17_100_246_rest.png	rest	Lena: Najpierw rejestr par. Potem rozmowa o zgodzie.
res://reports/pkg_0194/visual_final/s17_100_247_line.png	line	Lena: Brakuje mi wcześniejszego źródła. Mogę wrócić i je sprawdzić.
res://reports/pkg_0194/visual_final/s17_100_248_rest.png	rest	Lena: Brakuje mi wcześniejszego źródła. Mogę wrócić i je sprawdzić.
res://reports/pkg_0194/visual_final/s18_100_249_line.png	line	Lena: Tablica trzech dróg. Marta przy oknie.
res://reports/pkg_0194/visual_final/s18_100_250_rest.png	rest	Lena: Tablica trzech dróg. Marta przy oknie.
res://reports/pkg_0194/visual_final/s18_100_251_line.png	line	Lena: Brakuje mi wcześniejszego źródła. Mogę wrócić i je sprawdzić.
res://reports/pkg_0194/visual_final/s18_100_252_rest.png	rest	Lena: Brakuje mi wcześniejszego źródła. Mogę wrócić i je sprawdzić.
res://reports/pkg_0194/visual_final/s17_100_253_line.png	line	Lena: Najpierw rejestr par. Potem rozmowa o zgodzie.
res://reports/pkg_0194/visual_final/s17_100_254_rest.png	rest	Lena: Najpierw rejestr par. Potem rozmowa o zgodzie.
res://reports/pkg_0194/visual_final/s17_100_255_line.png	line	Lena: Najpierw muszę nazwać to, co widziałam przy stole. Wrócę, kiedy będę wiedzieć.
res://reports/pkg_0194/visual_final/s17_100_256_rest.png	rest	Lena: Najpierw muszę nazwać to, co widziałam przy stole. Wrócę, kiedy będę wiedzieć.
res://reports/pkg_0194/visual_final/s17_100_257_line.png	line	REJESTR UCP: Para 04/17: stabilizacja Równi — katastrofa Linii 4 w jej domu.
res://reports/pkg_0194/visual_final/s17_100_258_line.png	line	REJESTR UCP: Drugi koniec pary: śmierć Jakuba tam, gdzie ja go pochowałam.
res://reports/pkg_0194/visual_final/s17_100_259_line.png	line	Lena: Ktoś utrzymuje zapis. Ktoś drugi zapłacił. Korelacja to nie dowód, że ona go zabiła.
res://reports/pkg_0194/visual_final/s17_100_260_rest.png	rest	Lena: Ktoś utrzymuje zapis. Ktoś drugi zapłacił. Korelacja to nie dowód, że ona go zabiła.
res://reports/pkg_0194/visual_final/s17_85_261_line.png	line	Lena: Najpierw rejestr par. Potem rozmowa o zgodzie.
res://reports/pkg_0194/visual_final/s17_85_262_rest.png	rest	Lena: Najpierw rejestr par. Potem rozmowa o zgodzie.
res://reports/pkg_0194/visual_final/s17_85_263_line.png	line	REJESTR UCP: Para 04/17: stabilizacja Równi — katastrofa Linii 4 w jej domu.
res://reports/pkg_0194/visual_final/s17_85_264_line.png	line	REJESTR UCP: Drugi koniec pary: śmierć Jakuba tam, gdzie ja go pochowałam.
res://reports/pkg_0194/visual_final/s17_85_265_line.png	line	Lena: Ktoś utrzymuje zapis. Ktoś drugi zapłacił. Korelacja to nie dowód, że ona go zabiła.
res://reports/pkg_0194/visual_final/s17_85_266_rest.png	rest	Lena: Ktoś utrzymuje zapis. Ktoś drugi zapłacił. Korelacja to nie dowód, że ona go zabiła.
res://reports/pkg_0194/visual_final/s17_85_267_line.png	line	WIERZBICKA: Wpiszemy cię do rejestru jako miejscową. Dom, Marta, żywy Jakub — wszystko zostaje.
res://reports/pkg_0194/visual_final/s17_85_268_line.png	line	Lena: Bez kosztu? Bez cudzej pamięci w mojej głowie?
res://reports/pkg_0194/visual_final/s17_85_269_line.png	line	WIERZBICKA: Procedura zachowuje rolę. Sprzeczne wspomnienia wygładzimy.
res://reports/pkg_0194/visual_final/s17_85_270_line.png	line	Lena: Odmawiam. Nie będę wygodnym zastępstwem.
res://reports/pkg_0194/visual_final/s17_85_271_rest.png	rest	Lena: Odmawiam. Nie będę wygodnym zastępstwem.
res://reports/pkg_0194/visual_final/s17_85_272_line.png	line	Lena: Potrzebuję twojej ręki na nadajniku przy próbie.
res://reports/pkg_0194/visual_final/s17_85_273_line.png	line	JAKUB: Nadajnika do mnie nie podłączysz. Sprawdzę wskazania.
res://reports/pkg_0194/visual_final/s17_85_274_line.png	line	JAKUB: Ten napęd oddaję przed końcem zmiany. Tyle mogę.
res://reports/pkg_0194/visual_final/s17_85_275_line.png	line	Lena: Tyle wystarczy. Resztę zrobię sama.
res://reports/pkg_0194/visual_final/s17_85_276_rest.png	rest	Lena: Tyle wystarczy. Resztę zrobię sama.
res://reports/pkg_0194/visual_final/s17_100_277_line.png	line	Lena: Najpierw rejestr par. Potem rozmowa o zgodzie.
res://reports/pkg_0194/visual_final/s17_100_278_rest.png	rest	Lena: Najpierw rejestr par. Potem rozmowa o zgodzie.
res://reports/pkg_0194/visual_final/s17_100_279_line.png	line	REJESTR UCP: Para 04/17: stabilizacja Równi — katastrofa Linii 4 w jej domu.
res://reports/pkg_0194/visual_final/s17_100_280_line.png	line	REJESTR UCP: Drugi koniec pary: śmierć Jakuba tam, gdzie ja go pochowałam.
res://reports/pkg_0194/visual_final/s17_100_281_line.png	line	Lena: Ktoś utrzymuje zapis. Ktoś drugi zapłacił. Korelacja to nie dowód, że ona go zabiła.
res://reports/pkg_0194/visual_final/s17_100_282_rest.png	rest	Lena: Ktoś utrzymuje zapis. Ktoś drugi zapłacił. Korelacja to nie dowód, że ona go zabiła.
res://reports/pkg_0194/visual_final/s17_100_283_line.png	line	WIERZBICKA: Wpiszemy cię do rejestru jako miejscową. Dom, Marta, żywy Jakub — wszystko zostaje.
res://reports/pkg_0194/visual_final/s17_100_284_line.png	line	Lena: Bez kosztu? Bez cudzej pamięci w mojej głowie?
res://reports/pkg_0194/visual_final/s17_100_285_line.png	line	WIERZBICKA: Procedura zachowuje rolę. Sprzeczne wspomnienia wygładzimy.
res://reports/pkg_0194/visual_final/s17_100_286_line.png	line	Lena: Odmawiam. Nie będę wygodnym zastępstwem.
res://reports/pkg_0194/visual_final/s17_100_287_rest.png	rest	Lena: Odmawiam. Nie będę wygodnym zastępstwem.
res://reports/pkg_0194/visual_final/s17_100_288_line.png	line	Lena: Potrzebuję twojej ręki na nadajniku przy próbie.
res://reports/pkg_0194/visual_final/s17_100_289_line.png	line	JAKUB: Nadajnika do mnie nie podłączysz. Sprawdzę wskazania.
res://reports/pkg_0194/visual_final/s17_100_290_line.png	line	JAKUB: Ten napęd oddaję przed końcem zmiany. Tyle mogę.
res://reports/pkg_0194/visual_final/s17_100_291_line.png	line	Lena: Tyle wystarczy. Resztę zrobię sama.
res://reports/pkg_0194/visual_final/s17_100_292_rest.png	rest	Lena: Tyle wystarczy. Resztę zrobię sama.
res://reports/pkg_0194/visual_final/s17_115_293_line.png	line	Lena: Najpierw rejestr par. Potem rozmowa o zgodzie.
res://reports/pkg_0194/visual_final/s17_115_294_rest.png	rest	Lena: Najpierw rejestr par. Potem rozmowa o zgodzie.
res://reports/pkg_0194/visual_final/s17_115_295_line.png	line	REJESTR UCP: Para 04/17: stabilizacja Równi — katastrofa Linii 4 w jej domu.
res://reports/pkg_0194/visual_final/s17_115_296_line.png	line	REJESTR UCP: Drugi koniec pary: śmierć Jakuba tam, gdzie ja go pochowałam.
res://reports/pkg_0194/visual_final/s17_115_297_line.png	line	Lena: Ktoś utrzymuje zapis. Ktoś drugi zapłacił. Korelacja to nie dowód, że ona go zabiła.
res://reports/pkg_0194/visual_final/s17_115_298_rest.png	rest	Lena: Ktoś utrzymuje zapis. Ktoś drugi zapłacił. Korelacja to nie dowód, że ona go zabiła.
res://reports/pkg_0194/visual_final/s17_115_299_line.png	line	WIERZBICKA: Wpiszemy cię do rejestru jako miejscową. Dom, Marta, żywy Jakub — wszystko zostaje.
res://reports/pkg_0194/visual_final/s17_115_300_line.png	line	Lena: Bez kosztu? Bez cudzej pamięci w mojej głowie?
res://reports/pkg_0194/visual_final/s17_115_301_line.png	line	WIERZBICKA: Procedura zachowuje rolę. Sprzeczne wspomnienia wygładzimy.
res://reports/pkg_0194/visual_final/s17_115_302_line.png	line	Lena: Odmawiam. Nie będę wygodnym zastępstwem.
res://reports/pkg_0194/visual_final/s17_115_303_rest.png	rest	Lena: Odmawiam. Nie będę wygodnym zastępstwem.
res://reports/pkg_0194/visual_final/s17_115_304_line.png	line	Lena: Potrzebuję twojej ręki na nadajniku przy próbie.
res://reports/pkg_0194/visual_final/s17_115_305_line.png	line	JAKUB: Nadajnika do mnie nie podłączysz. Sprawdzę wskazania.
res://reports/pkg_0194/visual_final/s17_115_306_line.png	line	JAKUB: Ten napęd oddaję przed końcem zmiany. Tyle mogę.
res://reports/pkg_0194/visual_final/s17_115_307_line.png	line	Lena: Tyle wystarczy. Resztę zrobię sama.
res://reports/pkg_0194/visual_final/s17_115_308_rest.png	rest	Lena: Tyle wystarczy. Resztę zrobię sama.
