path	phase	last_line
res://reports/pkg_0193/visual_final/s10_100_233_line.png	line	Lena: Oddałaś mi ją na parkingu.
res://reports/pkg_0193/visual_final/s10_100_234_line.png	line	Marta: Potem wróciłyśmy razem.
res://reports/pkg_0193/visual_final/s10_100_235_line.png	line	Lena: Pokłóciłyśmy się. Potem już nie pracowałyśmy razem.
res://reports/pkg_0193/visual_final/s10_100_236_line.png	line	Marta: My wtedy zamieszkałyśmy razem.
res://reports/pkg_0193/visual_final/s10_100_237_line.png	line	Lena: Pamiętam mokry rękaw. Trzymałam go, kiedy odjeżdżałaś.
res://reports/pkg_0193/visual_final/s10_100_238_rest.png	rest	Lena: Pamiętam mokry rękaw. Trzymałam go, kiedy odjeżdżałaś.
res://reports/pkg_0193/visual_final/s10_100_239_line.png	line	Marta: Telefon zostaje przy mnie. Chcę zadzwonić po lekarza.
res://reports/pkg_0193/visual_final/s10_100_240_line.png	line	Lena: Najpierw sprawdzę zapis pracy. Tam musi być mój odczyt.
res://reports/pkg_0193/visual_final/s10_100_241_line.png	line	Marta: W UCP. Tam pracujesz.
res://reports/pkg_0193/visual_final/s10_100_242_line.png	line	Lena: Nie pracuję w UCP.
res://reports/pkg_0193/visual_final/s10_100_243_line.png	line	Marta: Możesz sprawdzić. Ale nie dotykaj mnie tak, jak ona.
res://reports/pkg_0193/visual_final/s10_100_244_line.png	line	Lena: Dobrze. Zostawię ci numer.
res://reports/pkg_0193/visual_final/s10_100_245_rest.png	rest	Lena: Dobrze. Zostawię ci numer.
res://reports/pkg_0193/visual_final/s10_115_246_line.png	line	Lena: Marta wyciera blat. Nie odwraca się od razu.
res://reports/pkg_0193/visual_final/s10_115_247_rest.png	rest	Lena: Marta wyciera blat. Nie odwraca się od razu.
res://reports/pkg_0193/visual_final/s10_115_248_line.png	line	Marta: Podaj mi ten kubek. Nie ten, z uchem.
res://reports/pkg_0193/visual_final/s10_115_249_line.png	line	Lena: Zawsze brałaś biały.
res://reports/pkg_0193/visual_final/s10_115_250_line.png	line	Marta: Biały jest twój.
res://reports/pkg_0193/visual_final/s10_115_251_line.png	line	Lena: Postawię oba tutaj.
res://reports/pkg_0193/visual_final/s10_115_252_rest.png	rest	Lena: Postawię oba tutaj.
res://reports/pkg_0193/visual_final/s10_115_253_line.png	line	Marta: Po deszczu wróciłyśmy tutaj. Kurtkę zostawiłaś na kaloryferze.
res://reports/pkg_0193/visual_final/s10_115_254_line.png	line	Lena: Oddałaś mi ją na parkingu.
res://reports/pkg_0193/visual_final/s10_115_255_line.png	line	Marta: Potem wróciłyśmy razem.
res://reports/pkg_0193/visual_final/s10_115_256_line.png	line	Lena: Pokłóciłyśmy się. Potem już nie pracowałyśmy razem.
res://reports/pkg_0193/visual_final/s10_115_257_line.png	line	Marta: My wtedy zamieszkałyśmy razem.
res://reports/pkg_0193/visual_final/s10_115_258_line.png	line	Lena: Pamiętam mokry rękaw. Trzymałam go, kiedy odjeżdżałaś.
res://reports/pkg_0193/visual_final/s10_115_259_rest.png	rest	Lena: Pamiętam mokry rękaw. Trzymałam go, kiedy odjeżdżałaś.
res://reports/pkg_0193/visual_final/s10_115_260_line.png	line	Marta: Telefon zostaje przy mnie. Chcę zadzwonić po lekarza.
res://reports/pkg_0193/visual_final/s10_115_261_line.png	line	Lena: Najpierw sprawdzę zapis pracy. Tam musi być mój odczyt.
res://reports/pkg_0193/visual_final/s10_115_262_line.png	line	Marta: W UCP. Tam pracujesz.
res://reports/pkg_0193/visual_final/s10_115_263_line.png	line	Lena: Nie pracuję w UCP.
res://reports/pkg_0193/visual_final/s10_115_264_line.png	line	Marta: Możesz sprawdzić. Ale nie dotykaj mnie tak, jak ona.
res://reports/pkg_0193/visual_final/s10_115_265_line.png	line	Lena: Dobrze. Zostawię ci numer.
res://reports/pkg_0193/visual_final/s10_115_266_rest.png	rest	Lena: Dobrze. Zostawię ci numer.
